station,Date,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3,wxcodes
HUA,2/26/20 10:58,BKN,OVC,M,1200,3100,M,M
HUA,2/26/20 11:18,SCT,OVC,M,1100,3200,M,M
HUA,2/26/20 11:58,FEW,OVC,M,1000,3100,M,M
HUA,2/26/20 12:58,SCT,BKN,OVC,2800,3500,6000,M
HUA,2/26/20 13:58,FEW,SCT,OVC,1300,3900,6000,M
HUA,2/26/20 14:58,SCT,BKN,BKN,1000,2700,7500,M
HUA,2/26/20 15:28,BKN,BKN,OVC,1000,1400,2300,M
HUA,2/26/20 15:58,BKN,OVC,M,1100,1700,M,#NAME?
HUA,2/26/20 16:48,BKN,OVC,M,1500,5000,M,M
HUA,2/26/20 16:58,BKN,OVC,M,1500,3400,M,M
HUA,2/26/20 17:28,BKN,OVC,M,1400,3900,M,M
HUA,2/26/20 17:38,BKN,BKN,OVC,1500,4000,11000,M
HUA,2/26/20 17:58,OVC,M,M,1500,M,M,M
HUA,2/26/20 19:58,OVC,M,M,2000,M,M,M
HUA,2/26/20 20:58,SCT,SCT,OVC,2300,3800,4600,M
HUA,2/26/20 21:28,BKN,BKN,OVC,2700,3500,4800,M
HUA,2/26/20 21:38,SCT,BKN,OVC,2700,3500,5500,M
HUA,2/26/20 21:58,FEW,OVC,M,2800,5000,M,M
HUA,2/26/20 22:58,FEW,SCT,OVC,2100,3500,4700,M
HUA,2/26/20 23:58,SCT,OVC,M,2500,3700,M,M
HUA,2/27/20 0:58,OVC,M,M,2800,M,M,M
HUA,2/27/20 1:08,OVC,M,M,3200,M,M,M
HUA,2/27/20 1:38,BKN,OVC,M,2800,3500,M,M
HUA,2/27/20 1:58,SCT,OVC,M,2800,3900,M,M
HUA,2/27/20 2:58,OVC,M,M,3300,M,M,M
HUA,2/27/20 3:58,OVC,M,M,3400,M,M,M
HUA,2/27/20 4:58,OVC,M,M,3300,M,M,M
HUA,2/27/20 5:58,OVC,M,M,4300,M,M,M
HUA,2/27/20 6:58,OVC,M,M,4200,M,M,M
HUA,2/27/20 7:58,OVC,M,M,3700,M,M,M
HUA,2/27/20 8:58,BKN,M,M,5000,M,M,M
HUA,2/27/20 9:58,CLR,M,M,M,M,M,M
HUA,2/27/20 10:58,M,M,M,M,M,M,M
HUA,2/27/20 11:58,M,M,M,M,M,M,M
HUA,2/27/20 12:58,M,M,M,M,M,M,M
HUA,2/27/20 13:41,FEW,BKN,M,2500,4000,M,M
HUA,2/27/20 13:56,SCT,M,M,3600,M,M,M
HUA,2/27/20 15:58,BKN,M,M,3200,M,M,M
HUA,2/27/20 16:58,OVC,M,M,3200,M,M,M
HUA,2/27/20 17:58,CLR,M,M,M,M,M,M
HUA,2/27/20 18:58,CLR,M,M,M,M,M,M
HUA,2/27/20 19:58,CLR,M,M,M,M,M,M
HUA,2/27/20 20:58,CLR,M,M,M,M,M,M
HUA,2/27/20 21:58,CLR,M,M,M,M,M,M
HUA,2/27/20 22:58,CLR,M,M,M,M,M,M
HUA,2/27/20 23:58,CLR,M,M,M,M,M,M
HUA,2/28/20 0:58,CLR,M,M,M,M,M,M
HUA,2/28/20 1:58,CLR,M,M,M,M,M,M
HUA,2/28/20 2:58,BKN,M,M,8000,M,M,M
HUA,2/28/20 3:58,SCT,M,M,9000,M,M,M
HUA,2/28/20 4:58,OVC,M,M,9000,M,M,M
HUA,2/28/20 5:58,OVC,M,M,8000,M,M,M
HUA,2/28/20 6:58,OVC,M,M,7500,M,M,M
HUA,2/28/20 7:58,BKN,OVC,M,8000,9000,M,M
HUA,2/28/20 8:58,FEW,BKN,M,6000,8000,M,M
HUA,2/28/20 9:58,FEW,M,M,8000,M,M,M
HUA,2/28/20 10:58,BKN,OVC,M,6000,8000,M,M
HUA,2/28/20 11:58,BKN,OVC,M,5500,7000,M,M
HUA,2/28/20 12:58,SCT,OVC,M,4500,6000,M,M
HUA,2/28/20 13:58,BKN,BKN,OVC,6000,7000,9000,M
HUA,2/28/20 14:58,BKN,M,M,5500,M,M,M
HUA,2/28/20 15:58,BKN,M,M,9000,M,M,M
HUA,2/28/20 16:58,BKN,BKN,M,4000,5000,M,M
HUA,2/28/20 17:58,OVC,M,M,3900,M,M,M
HUA,2/28/20 18:58,OVC,M,M,3800,M,M,M
HUA,2/28/20 19:58,BKN,BKN,M,4100,5000,M,M
HUA,2/28/20 20:58,FEW,M,M,5000,M,M,M
HUA,2/28/20 23:58,FEW,M,M,6000,M,M,M
HUA,2/29/20 1:58,FEW,M,M,7500,M,M,M
HUA,2/29/20 2:58,BKN,M,M,12000,M,M,M
HUA,2/29/20 3:58,SCT,SCT,BKN,3200,4500,6000,#NAME?
HUA,2/29/20 4:58,OVC,M,M,6000,M,M,M
HUA,2/29/20 5:58,FEW,OVC,M,5000,10000,M,M
HUA,2/29/20 6:58,OVC,M,M,8500,M,M,M
HUA,2/29/20 7:58,CLR,M,M,M,M,M,M
HUA,2/29/20 8:58,CLR,M,M,M,M,M,M
HUA,2/29/20 9:58,FEW,M,M,9000,M,M,M
HUA,2/29/20 19:58,M,M,M,M,M,M,M
HUA,2/29/20 20:58,M,M,M,M,M,M,M
HUA,2/29/20 21:58,M,M,M,M,M,M,M
HUA,2/29/20 22:58,M,M,M,M,M,M,M
HUA,2/29/20 23:58,M,M,M,M,M,M,M
HUA,3/1/20 0:58,M,M,M,M,M,M,M
HUA,3/1/20 1:58,M,M,M,M,M,M,M
HUA,3/1/20 2:59,M,M,M,M,M,M,M
HUA,3/1/20 14:58,M,M,M,M,M,M,M
HUA,3/1/20 15:58,M,M,M,M,M,M,M
HUA,3/1/20 16:58,M,M,M,M,M,M,M
HUA,3/1/20 17:58,M,M,M,M,M,M,M
HUA,3/1/20 18:58,M,M,M,M,M,M,M
HUA,3/1/20 19:58,M,M,M,M,M,M,M
HUA,3/1/20 20:58,M,M,M,M,M,M,M
HUA,3/1/20 21:58,M,M,M,M,M,M,M
HUA,3/1/20 22:59,M,M,M,M,M,M,M
HUA,3/2/20 10:58,M,M,M,M,M,M,M
HUA,3/2/20 11:58,M,M,M,M,M,M,#NAME?
HUA,3/2/20 12:28,OVC,M,M,700,M,M,#NAME?
HUA,3/2/20 12:38,OVC,M,M,700,M,M,#NAME?
HUA,3/2/20 12:48,BKN,OVC,M,600,1000,M,#NAME?
HUA,3/2/20 12:58,OVC,M,M,700,M,M,M
HUA,3/2/20 13:28,SCT,BKN,BKN,900,1600,2300,#NAME?
HUA,3/2/20 13:58,BKN,OVC,M,400,1200,M,#NAME?
HUA,3/2/20 14:58,OVC,M,M,600,M,M,#NAME?
HUA,3/2/20 15:58,OVC,M,M,500,M,M,#NAME?
HUA,3/2/20 16:58,OVC,M,M,700,M,M,M
HUA,3/2/20 17:58,BKN,OVC,M,900,1400,M,M
HUA,3/2/20 18:58,OVC,M,M,1000,M,M,M
HUA,3/2/20 19:58,OVC,M,M,1100,M,M,M
HUA,3/2/20 20:58,OVC,M,M,700,M,M,M
HUA,3/2/20 21:18,OVC,M,M,600,M,M,M
HUA,3/2/20 21:38,OVC,M,M,700,M,M,M
HUA,3/2/20 21:58,OVC,M,M,700,M,M,M
HUA,3/2/20 22:58,OVC,M,M,700,M,M,M
HUA,3/2/20 23:58,OVC,M,M,900,M,M,M
HUA,3/3/20 0:28,OVC,M,M,1000,M,M,M
HUA,3/3/20 0:38,OVC,M,M,900,M,M,M
HUA,3/3/20 0:58,FEW,OVC,M,400,800,M,M
HUA,3/3/20 1:08,BKN,OVC,M,400,800,M,M
HUA,3/3/20 1:58,BKN,OVC,M,300,800,M,M
HUA,3/3/20 2:08,SCT,OVC,M,300,900,M,M
HUA,3/3/20 2:58,OVC,M,M,800,M,M,M
HUA,3/3/20 3:48,SCT,BKN,OVC,800,3100,17000,M
HUA,3/3/20 3:58,FEW,SCT,BKN,800,3000,17000,M
HUA,3/3/20 4:28,SCT,BKN,BKN,1600,2900,16000,M
HUA,3/3/20 4:48,BKN,OVC,M,1000,1600,M,M
HUA,3/3/20 4:58,OVC,M,M,900,M,M,M
HUA,3/3/20 5:18,OVC,M,M,900,M,M,M
HUA,3/3/20 5:38,SCT,BKN,BKN,1000,14000,17000,M
HUA,3/3/20 5:58,SCT,BKN,OVC,1400,15000,17000,M
HUA,3/3/20 6:08,BKN,OVC,M,1300,15000,M,M
HUA,3/3/20 6:58,OVC,M,M,1200,M,M,M
HUA,3/3/20 7:58,OVC,M,M,1300,M,M,M
HUA,3/3/20 8:38,OVC,M,M,1500,M,M,M
HUA,3/3/20 8:48,OVC,M,M,1300,M,M,M
HUA,3/3/20 8:58,OVC,M,M,1200,M,M,M
HUA,3/3/20 9:58,OVC,M,M,1100,M,M,#NAME?
HUA,3/3/20 10:25,FEW,BKN,OVC,200,1000,2000,TSRA BR
HUA,3/3/20 10:35,FEW,SCT,BKN,200,1000,1600,#NAME?
HUA,3/3/20 10:42,FEW,BKN,BKN,600,1200,4000,#NAME?
HUA,3/3/20 10:58,BKN,OVC,M,1100,8000,M,M
HUA,3/3/20 11:28,OVC,M,M,900,M,M,M
HUA,3/3/20 11:48,OVC,M,M,1000,M,M,M
HUA,3/3/20 11:58,OVC,M,M,1000,M,M,M
HUA,3/3/20 12:58,BKN,OVC,M,1100,1700,M,M
HUA,3/3/20 13:38,FEW,SCT,BKN,300,1000,1600,#NAME?
HUA,3/3/20 13:58,FEW,SCT,BKN,300,700,1200,#NAME?
HUA,3/3/20 14:00,FEW,SCT,BKN,300,700,1200,#NAME?
HUA,3/3/20 14:03,FEW,SCT,SCT,300,700,1300,#NAME?
HUA,3/3/20 14:58,FEW,SCT,SCT,4300,6000,8000,M
HUA,3/3/20 15:28,BKN,M,M,1500,M,M,M
HUA,3/3/20 15:38,BKN,M,M,1200,M,M,M
HUA,3/3/20 15:58,BKN,M,M,1300,M,M,M
HUA,3/3/20 16:18,BKN,BKN,M,1800,2400,M,M
HUA,3/3/20 16:58,BKN,BKN,BKN,2100,2900,3600,M
HUA,3/3/20 17:58,BKN,BKN,M,2700,16000,M,M
HUA,3/3/20 18:08,SCT,BKN,M,2800,27000,M,M
HUA,3/3/20 18:58,CLR,M,M,M,M,M,M
HUA,3/3/20 19:58,FEW,M,M,18000,M,M,M
HUA,3/3/20 20:58,FEW,M,M,17000,M,M,M
HUA,3/3/20 21:58,BKN,OVC,M,16000,18000,M,M
HUA,3/3/20 22:58,BKN,BKN,M,16000,18000,M,M
HUA,3/3/20 23:58,OVC,M,M,15000,M,M,M
HUA,3/4/20 0:58,BKN,M,M,15000,M,M,M
HUA,3/4/20 1:58,OVC,M,M,14000,M,M,M
HUA,3/4/20 2:48,OVC,M,M,12000,M,M,HZ
HUA,3/4/20 2:53,OVC,M,M,13000,M,M,HZ
HUA,3/4/20 2:58,OVC,M,M,12000,M,M,HZ
HUA,3/4/20 3:08,OVC,M,M,11000,M,M,HZ
HUA,3/4/20 3:58,OVC,M,M,10000,M,M,HZ
HUA,3/4/20 4:18,OVC,M,M,10000,M,M,M
HUA,3/4/20 4:58,OVC,M,M,10000,M,M,M
HUA,3/4/20 5:58,BKN,OVC,M,10000,14000,M,M
HUA,3/4/20 6:58,OVC,M,M,10000,M,M,M
HUA,3/4/20 7:58,OVC,M,M,10000,M,M,M
HUA,3/4/20 8:58,OVC,M,M,10000,M,M,M
HUA,3/4/20 9:58,OVC,M,M,10000,M,M,M
HUA,3/4/20 10:58,SCT,BKN,M,8000,10000,M,M
HUA,3/4/20 11:58,OVC,M,M,10000,M,M,M
HUA,3/4/20 12:58,OVC,M,M,12000,M,M,M
HUA,3/4/20 13:58,OVC,M,M,11000,M,M,M
HUA,3/4/20 14:58,SCT,SCT,M,11000,16000,M,M
HUA,3/4/20 15:58,FEW,OVC,M,13000,16000,M,M
HUA,3/4/20 17:58,BKN,M,M,11000,M,M,M
HUA,3/4/20 18:58,BKN,BKN,M,11000,13000,M,M
HUA,3/4/20 19:58,OVC,M,M,9500,M,M,M
HUA,3/4/20 20:58,BKN,OVC,M,10000,12000,M,M
HUA,3/4/20 21:58,BKN,OVC,M,10000,12000,M,M
HUA,3/5/20 0:58,BKN,OVC,M,7000,8500,M,M
HUA,3/5/20 1:58,BKN,OVC,M,6000,9000,M,#NAME?
HUA,3/5/20 2:58,SCT,OVC,M,12000,15000,M,M
HUA,3/5/20 3:58,FEW,SCT,OVC,3700,8000,11000,M
HUA,3/5/20 4:58,OVC,M,M,15000,M,M,M
HUA,3/5/20 5:58,OVC,M,M,15000,M,M,M
HUA,3/5/20 6:58,BKN,BKN,M,15000,18000,M,M
HUA,3/5/20 7:58,OVC,M,M,15000,M,M,M
HUA,3/5/20 8:58,BKN,M,M,15000,M,M,M
HUA,3/5/20 10:58,SCT,BKN,OVC,6500,11000,14000,M
HUA,3/5/20 11:58,OVC,M,M,12000,M,M,M
HUA,3/5/20 12:58,BKN,OVC,M,5500,8000,M,M
HUA,3/5/20 13:58,BKN,OVC,M,4800,6000,M,M
HUA,3/5/20 14:58,FEW,BKN,OVC,1300,5000,8000,M
HUA,3/5/20 15:58,BKN,OVC,M,3500,7500,M,#NAME?
HUA,3/5/20 16:58,OVC,M,M,8000,M,M,#NAME?
HUA,3/5/20 17:58,BKN,OVC,M,7000,8000,M,#NAME?
HUA,3/5/20 18:58,SCT,BKN,M,11000,14000,M,M
HUA,3/5/20 19:58,SCT,SCT,M,13000,16000,M,M
HUA,3/5/20 20:58,FEW,OVC,M,1900,14000,M,M
HUA,3/5/20 21:08,BKN,OVC,M,1800,14000,M,M
HUA,3/5/20 21:18,SCT,SCT,M,1800,14000,M,M
HUA,3/5/20 21:58,SCT,M,M,2100,M,M,M
HUA,3/5/20 22:08,BKN,M,M,2100,M,M,M
HUA,3/5/20 22:18,SCT,M,M,2100,M,M,M
HUA,3/5/20 22:58,CLR,M,M,M,M,M,M
HUA,3/5/20 23:58,CLR,M,M,M,M,M,M
HUA,3/6/20 0:58,CLR,M,M,M,M,M,M
HUA,3/6/20 1:58,CLR,M,M,M,M,M,M
HUA,3/6/20 2:58,CLR,M,M,M,M,M,M
HUA,3/6/20 3:53,CLR,M,M,M,M,M,BR
HUA,3/6/20 3:58,CLR,M,M,M,M,M,FG
HUA,3/6/20 4:08,CLR,M,M,M,M,M,BR
HUA,3/6/20 4:13,CLR,M,M,M,M,M,BR
HUA,3/6/20 4:23,CLR,M,M,M,M,M,FG
HUA,3/6/20 4:43,CLR,M,M,M,M,M,BR
HUA,3/6/20 4:48,CLR,M,M,M,M,M,BR
HUA,3/6/20 4:58,CLR,M,M,M,M,M,FG
HUA,3/6/20 5:13,CLR,M,M,M,M,M,BR
HUA,3/6/20 5:28,CLR,M,M,M,M,M,FG
HUA,3/6/20 5:53,CLR,M,M,M,M,M,BR
HUA,3/6/20 5:58,CLR,M,M,M,M,M,FG
HUA,3/6/20 6:03,CLR,M,M,M,M,M,BR
HUA,3/6/20 6:08,CLR,M,M,M,M,M,BR
HUA,3/6/20 6:18,CLR,M,M,M,M,M,BR
HUA,3/6/20 6:28,CLR,M,M,M,M,M,BR
HUA,3/6/20 6:38,CLR,M,M,M,M,M,M
HUA,3/6/20 6:58,CLR,M,M,M,M,M,M
HUA,3/6/20 7:58,CLR,M,M,M,M,M,M
HUA,3/6/20 8:58,CLR,M,M,M,M,M,M
HUA,3/6/20 9:58,CLR,M,M,M,M,M,M
HUA,3/6/20 10:58,CLR,M,M,M,M,M,M
HUA,3/6/20 11:58,CLR,M,M,M,M,M,M
HUA,3/6/20 12:58,CLR,M,M,M,M,M,M
HUA,3/6/20 13:58,CLR,M,M,M,M,M,M
HUA,3/6/20 14:58,CLR,M,M,M,M,M,M
HUA,3/6/20 16:19,CLR,M,M,M,M,M,M
HUA,3/6/20 16:58,CLR,M,M,M,M,M,M
HUA,3/6/20 17:58,CLR,M,M,M,M,M,M
HUA,3/6/20 18:58,CLR,M,M,M,M,M,M
HUA,3/6/20 19:58,CLR,M,M,M,M,M,M
HUA,3/6/20 20:58,CLR,M,M,M,M,M,M
HUA,3/6/20 21:58,CLR,M,M,M,M,M,M
HUA,3/6/20 22:58,CLR,M,M,M,M,M,M
HUA,3/6/20 23:58,CLR,M,M,M,M,M,M
HUA,3/7/20 0:58,CLR,M,M,M,M,M,M
HUA,3/7/20 1:58,CLR,M,M,M,M,M,M
HUA,3/7/20 2:58,CLR,M,M,M,M,M,M
HUA,3/7/20 3:58,CLR,M,M,M,M,M,M
HUA,3/7/20 4:58,CLR,M,M,M,M,M,M
HUA,3/7/20 5:58,CLR,M,M,M,M,M,M
HUA,3/7/20 6:58,CLR,M,M,M,M,M,M
HUA,3/7/20 7:58,CLR,M,M,M,M,M,M
HUA,3/7/20 8:58,CLR,M,M,M,M,M,M
HUA,3/7/20 9:58,CLR,M,M,M,M,M,M
HUA,3/7/20 10:58,CLR,M,M,M,M,M,M
HUA,3/7/20 11:58,CLR,M,M,M,M,M,M
HUA,3/7/20 12:58,CLR,M,M,M,M,M,M
HUA,3/7/20 13:58,CLR,M,M,M,M,M,M
HUA,3/7/20 14:58,CLR,M,M,M,M,M,M
HUA,3/7/20 17:58,CLR,M,M,M,M,M,M
HUA,3/7/20 18:58,CLR,M,M,M,M,M,M
HUA,3/7/20 19:58,CLR,M,M,M,M,M,M
HUA,3/7/20 20:58,CLR,M,M,M,M,M,M
HUA,3/7/20 21:58,CLR,M,M,M,M,M,M
HUA,3/7/20 22:58,CLR,M,M,M,M,M,M
HUA,3/7/20 23:58,CLR,M,M,M,M,M,M
HUA,3/8/20 0:58,CLR,M,M,M,M,M,M
HUA,3/8/20 1:58,CLR,M,M,M,M,M,M
HUA,3/8/20 2:58,CLR,M,M,M,M,M,M
HUA,3/8/20 3:58,CLR,M,M,M,M,M,M
HUA,3/8/20 4:58,CLR,M,M,M,M,M,M
HUA,3/8/20 5:58,CLR,M,M,M,M,M,M
HUA,3/8/20 6:58,CLR,M,M,M,M,M,M
HUA,3/8/20 7:58,CLR,M,M,M,M,M,M
HUA,3/8/20 8:58,CLR,M,M,M,M,M,M
HUA,3/8/20 9:58,CLR,M,M,M,M,M,M
HUA,3/8/20 10:58,CLR,M,M,M,M,M,M
HUA,3/8/20 11:58,CLR,M,M,M,M,M,M
HUA,3/8/20 12:58,CLR,M,M,M,M,M,M
HUA,3/8/20 13:58,CLR,M,M,M,M,M,M
HUA,3/8/20 14:58,CLR,M,M,M,M,M,M
HUA,3/8/20 15:58,FEW,M,M,22000,M,M,M
HUA,3/8/20 16:58,CLR,M,M,M,M,M,M
HUA,3/8/20 17:58,CLR,M,M,M,M,M,M
HUA,3/8/20 18:58,CLR,M,M,M,M,M,M
HUA,3/8/20 19:58,CLR,M,M,M,M,M,M
HUA,3/8/20 20:58,CLR,M,M,M,M,M,M
HUA,3/8/20 21:58,CLR,M,M,M,M,M,M
HUA,3/8/20 22:58,CLR,M,M,M,M,M,M
HUA,3/8/20 23:58,CLR,M,M,M,M,M,M
HUA,3/9/20 0:58,CLR,M,M,M,M,M,M
HUA,3/9/20 1:58,CLR,M,M,M,M,M,M
HUA,3/9/20 2:58,CLR,M,M,M,M,M,M
HUA,3/9/20 3:58,CLR,M,M,M,M,M,M
HUA,3/10/20 7:58,BKN,BKN,OVC,3400,5500,7500,#NAME?
HUA,3/10/20 8:28,BKN,BKN,OVC,500,3200,6500,#NAME?
HUA,3/10/20 8:48,FEW,SCT,SCT,300,600,1600,#NAME?
HUA,3/10/20 8:58,SCT,BKN,BKN,200,700,1300,#NAME?
HUA,3/10/20 9:18,FEW,SCT,OVC,300,700,1700,#NAME?
HUA,3/10/20 9:38,BKN,OVC,M,300,1500,M,#NAME?
HUA,3/10/20 9:48,BKN,OVC,M,600,1400,M,#NAME?
HUA,3/10/20 9:58,OVC,M,M,500,M,M,#NAME?
HUA,3/10/20 10:38,BKN,OVC,M,300,600,M,#NAME?
HUA,3/10/20 10:58,OVC,M,M,300,M,M,#NAME?
HUA,3/10/20 11:08,OVC,M,M,500,M,M,M
HUA,3/10/20 11:58,OVC,M,M,700,M,M,#NAME?
HUA,3/10/20 12:08,OVC,M,M,600,M,M,#NAME?
HUA,3/10/20 12:28,OVC,M,M,400,M,M,#NAME?
HUA,3/10/20 12:38,OVC,M,M,500,M,M,M
HUA,3/10/20 12:58,OVC,M,M,600,M,M,M
HUA,3/10/20 13:18,OVC,M,M,700,M,M,M
HUA,3/10/20 13:58,OVC,M,M,700,M,M,M
HUA,3/10/20 14:58,OVC,M,M,700,M,M,M
HUA,3/10/20 15:48,OVC,M,M,1000,M,M,M
HUA,3/10/20 15:58,OVC,M,M,1100,M,M,M
HUA,3/10/20 16:58,OVC,M,M,1200,M,M,M
HUA,3/10/20 17:58,SCT,OVC,M,300,1300,M,#NAME?
HUA,3/10/20 18:08,BKN,OVC,M,400,1200,M,#NAME?
HUA,3/10/20 18:58,SCT,OVC,M,500,1200,M,BR
HUA,3/10/20 19:18,SCT,BKN,OVC,1200,2100,2600,BR
HUA,3/10/20 19:28,BKN,OVC,M,1400,2300,M,M
HUA,3/10/20 19:58,BKN,OVC,M,1200,2500,M,M
HUA,3/10/20 20:18,BKN,OVC,M,1700,2500,M,M
HUA,3/10/20 20:58,BKN,OVC,M,2100,2700,M,M
HUA,3/10/20 21:18,SCT,BKN,M,2400,3400,M,M
HUA,3/10/20 21:28,BKN,BKN,M,2800,3700,M,M
HUA,3/10/20 21:58,BKN,BKN,BKN,2800,3700,6500,M
HUA,3/10/20 22:18,SCT,SCT,BKN,2900,4200,5500,M
HUA,3/10/20 22:58,SCT,SCT,BKN,4500,5500,8500,M
HUA,3/10/20 23:58,SCT,BKN,M,3500,6500,M,M
HUA,3/11/20 0:28,BKN,BKN,M,2700,3400,M,M
HUA,3/11/20 0:58,BKN,OVC,M,2600,3700,M,M
HUA,3/11/20 1:08,SCT,BKN,BKN,2600,3600,4600,M
HUA,3/11/20 1:58,SCT,BKN,BKN,2700,3500,7000,M
HUA,3/11/20 2:08,BKN,BKN,BKN,2600,3500,5500,#NAME?
HUA,3/11/20 2:58,BKN,OVC,M,2500,4000,M,M
HUA,3/11/20 3:58,FEW,BKN,OVC,300,1300,2200,#NAME?
HUA,3/11/20 4:38,SCT,BKN,BKN,1200,3000,9000,M
HUA,3/11/20 4:48,FEW,BKN,M,1300,2900,M,M
HUA,3/11/20 4:58,SCT,BKN,M,2700,3200,M,M
HUA,3/11/20 5:08,BKN,BKN,M,2500,3100,M,M
HUA,3/11/20 5:58,SCT,M,M,2500,M,M,M
HUA,3/11/20 6:08,BKN,M,M,2400,M,M,M
HUA,3/11/20 6:38,SCT,M,M,2300,M,M,M
HUA,3/11/20 6:58,SCT,M,M,2100,M,M,M
HUA,3/11/20 7:08,BKN,M,M,2000,M,M,M
HUA,3/11/20 7:58,OVC,M,M,1600,M,M,M
HUA,3/11/20 8:38,BKN,M,M,1400,M,M,M
HUA,3/11/20 8:48,SCT,M,M,1400,M,M,BR
HUA,3/11/20 8:58,VV ,M,M,1400,M,M,BR
HUA,3/11/20 9:03,SCT,SCT,M,1400,3100,M,FG
HUA,3/11/20 9:18,FEW,M,M,3000,M,M,BR
HUA,3/11/20 9:33,FEW,BKN,M,3000,19000,M,FG
HUA,3/11/20 9:58,FEW,BKN,OVC,100,800,19000,FG
HUA,3/11/20 10:08,FEW,BKN,OVC,100,700,19000,BR
HUA,3/11/20 10:13,OVC,M,M,600,M,M,BR
HUA,3/11/20 10:23,OVC,M,M,500,M,M,M
HUA,3/11/20 10:33,OVC,M,M,400,M,M,M
HUA,3/11/20 10:53,OVC,M,M,500,M,M,M
HUA,3/11/20 10:58,OVC,M,M,500,M,M,M
HUA,3/11/20 11:58,OVC,M,M,500,M,M,BR
HUA,3/11/20 12:03,BKN,M,M,500,M,M,BR
HUA,3/11/20 12:08,VV ,M,M,500,M,M,FG
HUA,3/11/20 12:28,BKN,BKN,M,400,2100,M,FG
HUA,3/11/20 12:38,BKN,OVC,M,500,2100,M,FG
HUA,3/11/20 12:48,OVC,M,M,400,M,M,FG
HUA,3/11/20 12:58,BKN,OVC,M,500,2500,M,BR
HUA,3/11/20 13:08,OVC,M,M,400,M,M,M
HUA,3/11/20 13:58,OVC,M,M,500,M,M,M
HUA,3/11/20 14:28,OVC,M,M,700,M,M,M
HUA,3/11/20 14:58,OVC,M,M,700,M,M,M
HUA,3/11/20 15:58,OVC,M,M,900,M,M,M
HUA,3/11/20 16:58,OVC,M,M,800,M,M,M
HUA,3/11/20 17:48,OVC,M,M,1000,M,M,M
HUA,3/11/20 17:58,OVC,M,M,1100,M,M,M
HUA,3/11/20 18:48,SCT,OVC,M,1500,2500,M,M
HUA,3/11/20 18:58,BKN,OVC,M,1500,2400,M,M
HUA,3/11/20 19:48,FEW,SCT,SCT,500,1800,2300,#NAME?
HUA,3/11/20 19:58,FEW,BKN,M,400,7500,M,#NAME?
HUA,3/11/20 20:58,FEW,SCT,BKN,3100,16000,19000,M
HUA,3/11/20 21:58,CLR,M,M,M,M,M,M
HUA,3/11/20 22:58,SCT,M,M,6000,M,M,M
HUA,3/11/20 23:58,OVC,M,M,5000,M,M,M
HUA,3/12/20 0:58,OVC,M,M,4600,M,M,M
HUA,3/12/20 1:58,BKN,BKN,OVC,2300,4300,5500,M
HUA,3/12/20 2:58,BKN,OVC,M,1900,3100,M,M
HUA,3/12/20 3:58,OVC,M,M,2700,M,M,M
HUA,3/12/20 4:58,OVC,M,M,2700,M,M,M
HUA,3/12/20 5:28,OVC,M,M,3000,M,M,M
HUA,3/12/20 5:58,BKN,OVC,M,2900,4200,M,M
HUA,3/12/20 6:08,BKN,OVC,M,3000,3600,M,M
HUA,3/12/20 6:38,BKN,OVC,M,1300,3000,M,M
HUA,3/12/20 6:48,SCT,OVC,M,1300,3400,M,M
HUA,3/12/20 7:38,BKN,BKN,M,1200,4000,M,M
HUA,3/12/20 7:58,BKN,OVC,M,1200,3900,M,M
HUA,3/12/20 8:28,BKN,BKN,M,1200,3800,M,M
HUA,3/12/20 9:58,FEW,BKN,OVC,1100,3800,4800,M
HUA,3/12/20 10:58,OVC,M,M,3000,M,M,M
HUA,3/12/20 11:08,OVC,M,M,2900,M,M,M
HUA,3/12/20 11:58,BKN,BKN,M,2800,3600,M,M
HUA,3/12/20 12:08,BKN,BKN,BKN,2900,3600,4300,M
HUA,3/12/20 12:48,FEW,SCT,SCT,600,1500,2600,M
HUA,3/12/20 12:58,BKN,BKN,OVC,1400,3200,9500,#NAME?
HUA,3/12/20 13:08,FEW,BKN,BKN,400,900,1400,#NAME?
HUA,3/12/20 13:18,SCT,BKN,OVC,400,1000,1400,#NAME?
HUA,3/12/20 13:28,BKN,BKN,OVC,600,1000,2600,#NAME?
HUA,3/12/20 13:38,SCT,SCT,OVC,500,1000,2700,M
HUA,3/12/20 13:58,FEW,BKN,M,1300,2800,M,M
HUA,3/12/20 14:18,SCT,SCT,BKN,1100,2400,3000,M
HUA,3/12/20 14:28,BKN,BKN,BKN,1100,2400,3000,M
HUA,3/12/20 14:48,BKN,BKN,OVC,900,1300,2300,M
HUA,3/12/20 14:58,SCT,BKN,OVC,700,1100,2300,M
HUA,3/12/20 15:08,BKN,BKN,OVC,700,1200,2400,M
HUA,3/12/20 15:48,OVC,M,M,1000,M,M,M
HUA,3/12/20 15:58,OVC,M,M,1100,M,M,M
HUA,3/12/20 16:58,OVC,M,M,1400,M,M,M
HUA,3/12/20 17:18,OVC,M,M,1500,M,M,M
HUA,3/12/20 17:58,BKN,OVC,M,1700,4100,M,M
HUA,3/12/20 18:18,SCT,BKN,M,1800,4000,M,M
HUA,3/12/20 18:28,BKN,BKN,M,1700,4000,M,M
HUA,3/12/20 18:58,OVC,M,M,2000,M,M,M
HUA,3/12/20 19:48,FEW,SCT,BKN,2400,3000,3800,M
